X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3993330001831055
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.397998809814453
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3959977626800537
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3933300971984863
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3899946212768555
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3859927654266357
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.38132381439209
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3759875297546387
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3699843883514404
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.363314390182495
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3559770584106445
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.347972869873047
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3393020629882812
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.3299636840820312
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.319958448410034
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.30928635597229
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.2979469299316406
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.2859408855438232
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.2732677459716797
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.259927272796631
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.245919942855835
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.231245994567871
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.215904474258423
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.1998960971832275
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.183220863342285
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.1658785343170166
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.147869110107422
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.129193067550659
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.109849452972412
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.089839220046997
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.069161891937256
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.0478172302246094
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.025805950164795
X, 53.96192169189453, Y, -4.3009772300720215, Z, 3.003127336502075
X, 53.96192169189453, Y, -4.3009772300720215, Z, 2.9797821044921875
X, 53.96192169189453, Y, -4.3009772300720215, Z, 2.9557695388793945
X, 53.96192169189453, Y, -4.3009772300720215, Z, 2.9310901165008545
X, 53.96192169189453, Y, -4.3009772300720215, Z, 2.9057435989379883
